"sp_name","esthe_score","file_name","copyright","iucn","rls","kingdom","phylum","class","order","family","genus","species","ages_mean","ED","ED_sd","esthe_score_mean"
"Amblygobius_buanensis",1307.338,"Amblygobius_buanensis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblygobius","Amblygobius buanensis",41.5199088803313,54.6342458268032,11.4728293808554,1283.6881
"Amblygobius_bynoensis",1301.5459,"Amblygobius_bynoensis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblygobius","Amblygobius bynoensis",56.8887149404148,64.9722491015002,14.5856670902066,1327.8578
"Amblygobius_decussatus",1491.854,"Amblygobius_decussatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblygobius","Amblygobius decussatus",19.9278027594027,30.1526474048262,11.4670255780716,1480.3201
"Amblygobius_nocturnus",1213.3569,"Amblygobius_nocturnus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblygobius","Amblygobius nocturnus",18.5571500630155,28.367130342797,7.13114897593562,1244.33165
"Amblygobius_phalaena",1594.4556,"Amblygobius_phalaena_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Amblygobius","Amblygobius phalaena",17.0008047814731,25.0975402249595,6.35074380049339,1572.66485
"Amblyrhynchotes_honckenii",1424.1896,"Amblyrhynchotes_honckenii_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Amblyrhynchotes","Amblyrhynchotes honckenii",17.2559704555638,27.6709183252581,3.67233956753546,1451.5465
"Ammodytes_tobianus",1270.6172,"Ammodytes_tobianus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes tobianus",37.4432452123697,52.2835448328625,19.7704069952095,1345.8651
"Amphichaetodon_howensis",1707.7839,"Amphichaetodon_howensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Chaetodontidae","Amphichaetodon","Amphichaetodon howensis",26.4388360058303,29.9741332774563,10.7770045661033,1739.6091
"Amphichthys_cryptocentrus",1289.9777,"Amphichthys_cryptocentrus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Batrachoidiformes","Batrachoididae","Amphichthys","Amphichthys cryptocentrus",11.8725591830102,34.0806004274874,5.20515067564978,1306.3157
"Amphiprion_akallopisos",1613.5715,"Amphiprion_akallopisos_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion akallopisos",6.35582642461784,9.62439693619785,6.19842104078472,1556.03844318793
"Amphiprion_akindynos",1582.4883,"Amphiprion_akindynos_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion akindynos",3.87157783217343,7.42913020829748,4.40223930659868,1658.41035
"Amphiprion_allardi",1701.6387,"Amphiprion_allardi_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion allardi",6.50666113258965,10.1114464300535,6.05147952609408,1782.0454
"Amphiprion_bicinctus",1709.8564,"Amphiprion_bicinctus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion bicinctus",5.56836534153006,9.72060775338471,5.1957215363268,1702.52176666667
"Amphiprion_chrysopterus",1777.805,"Amphiprion_chrysopterus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion chrysopterus",3.22463189301483,6.36923865995765,3.08178508616875,1764.5305
"Amphiprion_clarkii",1607.4429,"Amphiprion_clarkii_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion clarkii",4.45703409918447,8.21212454290507,4.93680027532083,1668.33993333333
"Amphiprion_ephippium",1708.5635,"Amphiprion_ephippium_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion ephippium",2.2846518252224,5.73778734466616,1.7807056062005,1640.7789
"Amphiprion_frenatus",1687.4753,"Amphiprion_frenatus_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion frenatus",2.54713969347812,5.95430003655048,2.91656001271298,1607.66593333333
"Amphiprion_fuscocaudatus",1618.0498,"Amphiprion_fuscocaudatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion fuscocaudatus",11.9187735216897,19.8439578350732,6.05946313644823,1625.9434
"Amphiprion_latezonatus",1573.0422,"Amphiprion_latezonatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion latezonatus",5.85109127739118,10.9595382458828,3.49433944430707,1605.9336
"Amphiprion_leucokranos",1566.637,"Amphiprion_leucokranos_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion leucokranos",2.71031034922194,5.94871864340369,2.27120909998011,1542.86516666667
"Amphiprion_mccullochi",1609.5696,"Amphiprion_mccullochi_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion mccullochi",3.64082454749555,7.0026512760814,3.21258875744931,1576.3723
"Amphiprion_melanopus",1726.4187,"Amphiprion_melanopus_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion melanopus",2.82569321718168,6.25310734709077,2.63275413952291,1691.72693333333
"Amphiprion_nigripes",1541.7242,"Amphiprion_nigripes_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion nigripes",6.90811906513822,10.883548080738,5.16354322332499,1502.20375
"Amphiprion_ocellaris",1703.2319,"Amphiprion_ocellaris_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris",4.2762302426194,7.70164285438761,3.51012640347116,1703.75733333333
"Amphiprion_percula",1754.4348,"Amphiprion_percula_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion percula",3.84563351494286,7.11207987607103,3.30941107590054,1725.0656
"Amphiprion_perideraion",1575.5327,"Amphiprion_perideraion_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion perideraion",3.5493402873868,6.81248390651149,3.26652832765698,1576.5999
"Amphiprion_rubrocinctus",1657.7715,"Amphiprion_rubrocinctus_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion rubrocinctus",2.4352034348819,5.98151015468943,2.26349008941276,1644.1878
"Amphiprion_sandaracinos",1553.1953,"Amphiprion_sandaracinos_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Amphiprion","Amphiprion sandaracinos",4.44423615700311,7.43439205933778,4.7718932568885,1523.7744
"Anampses_caeruleopunctatus",1730.1138,"Anampses_caeruleopunctatus_F_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Anampses","Anampses caeruleopunctatus",9.78513667703949,15.9184034987358,4.8924628339119,1623.048475
"Anampses_cuvier",1674.7795,"Anampses_cuvier_F_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Anampses","Anampses cuvier",10.5309971984325,16.6650899825644,5.11816792517345,1690.28263333333
"Anampses_elegans",1612.0044,"Anampses_elegans_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Anampses","Anampses elegans",10.3302156428495,16.3569656110151,5.50683936183978,1586.3878
"Anampses_femininus",1688.448,"Anampses_femininus_F_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Anampses","Anampses femininus",9.59514643057842,15.7604694354724,4.69637943092593,1727.08715
"Anampses_geographicus",1399.2029,"Anampses_geographicus_M_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Anampses","Anampses geographicus",11.7415083884095,18.0773476819704,5.36594599016526,1424.2989
"Anampses_lennardi",1769.8582,"Anampses_lennardi_F_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Anampses","Anampses lennardi",9.93958882177332,15.9683445906341,5.117812548824,1681.23865
"Anampses_lineatus",1680.4567,"Anampses_lineatus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Anampses","Anampses lineatus",9.78964252694631,16.315668310373,5.71920408020523,1659.9459
"Anampses_melanurus",1682.1074,"Anampses_melanurus_F_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Anampses","Anampses melanurus",10.1858210720976,16.3033950502297,6.01863979165178,1652.3477
"Anampses_meleagrides",1854.134,"Anampses_meleagrides_F_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Anampses","Anampses meleagrides",11.2238959174817,17.3820260848049,4.59891743120864,1645.33914169868
"Anampses_neoguinaicus",1542.8147,"Anampses_neoguinaicus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Anampses","Anampses neoguinaicus",10.7968536801362,16.7444659273718,5.33798863825676,1485.83605
"Anampses_twistii",1602.05,"Anampses_twistii_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Anampses","Anampses twistii",10.7479951296365,16.8179603931175,5.00964973684977,1537.72058588484
"Anarrhichthys_ocellatus",1486.7755,"Anarrhichthys_ocellatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Anarhichadidae","Anarrhichthys","Anarrhichthys ocellatus",17.9572716568347,25.2774480591212,7.55031588953604,1467.79045
"Anisotremus_caesius",1278.0325,"Anisotremus_caesius_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Anisotremus","Anisotremus caesius",9.39730166846387,14.9408156506066,5.48638437097616,1291.7106
"Anisotremus_davidsonii",1181.9349,"Anisotremus_davidsonii_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Anisotremus","Anisotremus davidsonii",16.4553412906171,20.4064362427318,5.78623222853261,1243.1715
"Anisotremus_interruptus",1287.9479,"Anisotremus_interruptus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Anisotremus","Anisotremus interruptus",12.9909061517592,17.5799861045601,5.41276531171547,1308.919
"Anisotremus_scapularis",1330.359,"Anisotremus_scapularis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Anisotremus","Anisotremus scapularis",20.6449135440381,24.2358070215679,7.03940606634341,1343.98415
"Anisotremus_surinamensis",1311.5085,"Anisotremus_surinamensis_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Anisotremus","Anisotremus surinamensis",6.14172277914922,12.697102202454,4.66952114122272,1345.4668
"Anisotremus_taeniatus",1530.6821,"Anisotremus_taeniatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Anisotremus","Anisotremus taeniatus",9.60790060320076,15.5024937037224,7.37039464283075,1555.8905
"Anisotremus_virginicus",1660.9802,"Anisotremus_virginicus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Anisotremus","Anisotremus virginicus",5.12725875826823,12.0568489154059,4.11148215334497,1633.6044
"Anoplocapros_amygdaloides",1654.1633,"Anoplocapros_amygdaloides_F_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Aracanidae","Anoplocapros","Anoplocapros amygdaloides",2.5570311,15.0890023315763,0.0347086776494837,1531.39305
"Anoplocapros_inermis",1810.0027,"Anoplocapros_inermis_J_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Aracanidae","Anoplocapros","Anoplocapros inermis",2.77914630000029,15.2000599315766,0.164013235337685,1618.08485
"Anoplocapros_lenticularis",1706.7864,"Anoplocapros_lenticularis_F_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Aracanidae","Anoplocapros","Anoplocapros lenticularis",2.96321056,15.3087010015763,0.170492712614154,1701.53206666667
"Anyperodon_leucogrammicus",1682.9514,"Anyperodon_leucogrammicus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Anyperodon","Anyperodon leucogrammicus",11.0147883977465,15.4545165690082,4.87862136938064,1563.9856
"Aphareus_furca",1235.55,"Aphareus_furca_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Aphareus","Aphareus furca",9.38524025926196,23.6428626223245,7.7907498026686,1236.5981
"Aphareus_rutilans",1323.7504,"Aphareus_rutilans_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Aphareus","Aphareus rutilans",11.7689413531228,25.2809595555205,9.1252214567246,1279.06366666667
"Aploactisoma_milesii",1316.3699,"Aploactisoma_milesii_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Aploactinidae","Aploactisoma","Aploactisoma milesii",21.7428380468815,32.9199781954345,11.0508657422302,1223.3833
"Aplodactylus_arctidens",1283.1444,"Aplodactylus_arctidens_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Aplodactylidae","Aplodactylus","Aplodactylus arctidens",15.9749212462912,28.7252339463751,6.27940117937764,1335.6675
"Aplodactylus_etheridgii",1581.3145,"Aplodactylus_etheridgii_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Aplodactylidae","Aplodactylus","Aplodactylus etheridgii",15.6352489005285,28.636943248651,6.49368403367207,1585.9478
"Aplodactylus_lophodon",1321.6139,"Aplodactylus_lophodon_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Aplodactylidae","Aplodactylus","Aplodactylus lophodon",15.1124866416419,27.6707393544163,7.01731451927643,1360.4265
"Aplodactylus_westralis",1318.6613,"Aplodactylus_westralis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Aplodactylidae","Aplodactylus","Aplodactylus westralis",15.3369936436881,27.5321435180613,6.11924870891996,1396.052
"Apogon_atradorsatus",1289.0033,"Apogon_atradorsatus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogon","Apogon atradorsatus",21.0941722203525,30.033476268931,8.36258146675405,1321.4491
"Apogon_atricaudus",1381.7433,"Apogon_atricaudus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogon","Apogon atricaudus",18.8192226488881,27.4907281991691,7.33665794734123,1421.832
"Apogon_binotatus",1338.3337,"Apogon_binotatus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogon","Apogon binotatus",16.7914708912068,23.4255700073511,6.98354918807245,1367.3833
"Apogon_dovii",1332.575,"Apogon_dovii_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogon","Apogon dovii",14.7518641125649,22.0607999577328,6.7358925784279,1353.5747
"Apogon_imberbis",1402.5764,"Apogon_imberbis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogon","Apogon imberbis",17.0197110970224,24.1744912133952,7.02770815173273,1446.489
"Apogon_lachneri",1403.3408,"Apogon_lachneri_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogon","Apogon lachneri",14.9045859854403,21.4666166556596,5.82292727329666,1506.0645
"Apogon_maculatus",1471.7048,"Apogon_maculatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogon","Apogon maculatus",14.7170360988914,21.5794900102882,6.70984073939669,1500.7833
"Apogon_pacificus",1433.2057,"Apogon_pacificus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogon","Apogon pacificus",13.7105199300521,21.0769291056996,6.75611358347442,1451.4534
"Apogon_retrosella",1254.2197,"Apogon_retrosella_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogon","Apogon retrosella",16.4932033210284,23.4191897170431,6.60097244798784,1306.6857
"Apogon_townsendi",1412.863,"Apogon_townsendi_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogon","Apogon townsendi",15.1172487042758,21.63406461737,5.74658460903558,1508.273
"Apogonichthyoides_timorensis",1356.2324,"Apogonichthyoides_timorensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogonichthyoides","Apogonichthyoides timorensis",31.1572305636655,41.1775299085126,10.8281980868738,1378.8826
"Apolemichthys_trimaculatus",1721.1812,"Apolemichthys_trimaculatus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Apolemichthys","Apolemichthys trimaculatus",15.4830944425028,20.2667848819303,4.82470728880341,1689.3772
"Aprion_virescens",1192.8422,"Aprion_virescens_A_1",NA,0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Aprion","Aprion virescens",30.8826862490115,37.273743429992,13.7621586003555,1250.95545
"Aracana_aurita",1985.3121,"Aracana_aurita_M_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Aracanidae","Aracana","Aracana aurita",1.54708152000023,16.0140238097142,7.38223811708448,1758.95166666667
"Aracana_ornata",1912.028,"Aracana_ornata_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Aracanidae","Aracana","Aracana ornata",0.647543,14.9647052815763,1.86256207927826e-05,1861.68795
"Archamia_bleekeri",1267.3857,"Archamia_bleekeri_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Archamia","Archamia bleekeri",16.2788750995632,23.5757789923248,6.12093647672792,1286.2029
"Arcos_poecilophthalmos",1404.7362,"Arcos_poecilophthalmos_A_1","NO",1,0,"Animalia","Chordata","Actinopterygii","Gobiesociformes","Gobiesocidae","Arcos","Arcos poecilophthalmos",NA,NA,NA,1455.696
"Arenigobius_frenatus",1259.5559,"Arenigobius_frenatus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Arenigobius","Arenigobius frenatus",16.5869637848137,24.5258468136779,10.9165474200036,1306.2913
"Argyrosomus_hololepidotus",1193.0015,"Argyrosomus_hololepidotus_A_2","NO",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Sciaenidae","Argyrosomus","Argyrosomus hololepidotus",10.7767434972207,28.1161115038382,9.5248574005849,1193.1785
"Argyrosomus_japonicus",1282.3218,"Argyrosomus_japonicus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Sciaenidae","Argyrosomus","Argyrosomus japonicus",14.1966580426796,29.0707056686728,6.73536395036961,1248.8281
"Arothron_caeruleopunctatus",1481.0411,"Arothron_caeruleopunctatus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Arothron","Arothron caeruleopunctatus",5.90081734035754,11.9131392096065,3.02171469652524,1518.1072
"Arothron_diadematus",1448.42,"Arothron_diadematus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Arothron","Arothron diadematus",7.93257926724464,13.6885931599524,6.20920204768968,1451.11615
"Arothron_hispidus",1590.9263,"Arothron_hispidus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Arothron","Arothron hispidus",5.38511562073438,11.6480997370999,3.53582109078126,1584.50955
"Arothron_inconditus",1508.8948,"Arothron_inconditus_A_3","NO",1,0,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Arothron","Arothron inconditus",7.7483686325857,13.0440321104168,3.24636485479496,1330.32093333333
"Arothron_manilensis",1421.7654,"Arothron_manilensis_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Arothron","Arothron manilensis",7.62700258807899,13.1222907812016,3.46294771277845,1450.72733333333
